"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 07, 2017","3,769.3","3,705.5","3,785.0","3,670.0","2.91K","1.72%"
"Oct 06, 2017","3,705.5","3,679.0","3,770.0","3,668.1","4.52K","0.72%"
"Oct 05, 2017","3,679.0","3,594.9","3,721.2","3,533.1","6.23K","2.34%"
"Oct 04, 2017","3,594.9","3,670.0","3,691.6","3,556.6","4.84K","-2.05%"
"Oct 03, 2017","3,670.0","3,728.6","3,764.0","3,601.2","6.38K","-1.57%"
"Oct 02, 2017","3,728.6","3,688.9","3,789.0","3,688.0","7.26K","1.08%"
"Oct 01, 2017","3,688.9","3,659.0","3,688.9","3,571.8","3.97K","0.82%"
"Sep 30, 2017","3,659.0","3,502.7","3,675.0","3,500.0","4.94K","4.46%"
"Sep 29, 2017","3,502.7","3,538.5","3,567.0","3,406.0","5.83K","-1.01%"
"Sep 28, 2017","3,538.5","3,565.0","3,625.9","3,487.2","7.83K","-0.74%"
"Sep 27, 2017","3,565.0","3,276.6","3,588.5","3,265.0","9.15K","8.80%"
"Sep 26, 2017","3,276.6","3,310.0","3,369.9","3,246.0","7.13K","-1.01%"
"Sep 25, 2017","3,310.0","3,082.7","3,360.0","3,082.6","8.31K","7.37%"
"Sep 24, 2017","3,082.7","3,176.0","3,177.2","3,056.3","3.50K","-2.94%"
"Sep 23, 2017","3,176.0","3,048.3","3,205.2","3,011.0","5.40K","4.19%"
"Sep 22, 2017","3,048.3","3,037.0","3,150.0","2,944.9","9.33K","0.37%"
"Sep 21, 2017","3,037.0","3,240.0","3,295.4","3,001.0","11.00K","-6.27%"
"Sep 20, 2017","3,240.0","3,267.6","3,370.9","3,207.0","7.59K","-0.84%"
"Sep 19, 2017","3,267.6","3,453.8","3,468.0","3,210.0","10.01K","-5.39%"
"Sep 18, 2017","3,453.8","3,113.6","3,470.0","3,113.0","13.20K","10.93%"
"Sep 17, 2017","3,113.6","3,127.1","3,207.9","2,925.0","7.05K","-0.43%"
"Sep 16, 2017","3,127.1","3,161.9","3,300.0","3,000.1","13.34K","-1.10%"
"Sep 15, 2017","3,161.9","2,742.8","3,248.9","2,491.7","34.04K","15.28%"
"Sep 14, 2017","2,742.8","3,240.9","3,291.4","2,712.2","26.49K","-15.37%"
"Sep 13, 2017","3,240.9","3,490.0","3,495.0","3,128.5","18.33K","-7.14%"
"Sep 12, 2017","3,490.0","3,552.6","3,700.0","3,465.0","8.26K","-1.76%"
"Sep 11, 2017","3,552.6","3,581.1","3,685.3","3,501.0","6.62K","-0.80%"
"Sep 10, 2017","3,581.1","3,629.2","3,664.9","3,420.0","6.76K","-1.33%"
"Sep 09, 2017","3,629.2","3,664.1","3,734.7","3,520.0","5.12K","-0.95%"
"Sep 08, 2017","3,664.1","3,865.5","3,906.0","3,496.0","10.51K","-5.21%"
"Sep 07, 2017","3,865.5","3,903.9","3,939.9","3,811.0","5.96K","-0.98%"
"Sep 06, 2017","3,903.9","3,778.1","3,948.0","3,762.5","8.98K","3.33%"
"Sep 05, 2017","3,778.1","3,663.8","3,830.0","3,498.2","12.72K","3.12%"
"Sep 04, 2017","3,663.8","3,926.7","3,939.0","3,463.1","18.09K","-6.69%"
"Sep 03, 2017","3,926.7","3,894.7","4,012.2","3,748.0","8.53K","0.82%"
"Sep 02, 2017","3,894.7","4,139.9","4,173.9","3,815.1","11.49K","-5.92%"
"Sep 01, 2017","4,139.9","3,980.0","4,155.0","3,946.5","8.40K","4.02%"
"Aug 31, 2017","3,980.0","3,833.1","3,999.5","3,828.6","7.29K","3.83%"
"Aug 30, 2017","3,833.1","3,809.9","3,869.0","3,750.0","6.62K","0.61%"
"Aug 29, 2017","3,809.9","3,667.2","3,870.0","3,618.7","10.18K","3.89%"
"Aug 28, 2017","3,667.2","3,637.6","3,673.0","3,515.2","7.56K","0.81%"
"Aug 27, 2017","3,637.6","3,653.1","3,694.7","3,628.0","3.44K","-0.42%"
"Aug 26, 2017","3,653.1","3,678.1","3,695.3","3,269.1","3.48K","-0.68%"
"Aug 25, 2017","3,678.1","3,693.6","3,775.0","3,621.5","7.09K","-0.42%"
"Aug 24, 2017","3,693.6","3,546.0","3,712.0","3,504.7","7.83K","4.16%"
"Aug 23, 2017","3,546.0","3,497.5","3,664.0","3,480.0","8.44K","1.39%"
"Aug 22, 2017","3,497.5","3,398.1","3,573.8","3,080.0","14.78K","2.92%"
"Aug 21, 2017","3,398.1","3,479.7","3,518.8","3,385.0","7.66K","-2.35%"
"Aug 20, 2017","3,479.7","3,550.8","3,570.0","3,431.2","6.75K","-2.00%"
"Aug 19, 2017","3,550.8","3,530.0","3,699.0","3,366.9","7.40K","0.59%"
"Aug 18, 2017","3,530.0","3,637.0","3,721.0","3,365.9","13.87K","-2.94%"
"Aug 17, 2017","3,637.0","3,740.0","3,849.0","3,603.2","12.59K","-2.75%"
"Aug 16, 2017","3,740.0","3,543.0","3,752.3","3,359.0","12.84K","5.56%"
"Aug 15, 2017","3,543.0","3,684.0","3,752.3","3,250.0","20.93K","-3.83%"
"Aug 14, 2017","3,684.0","3,468.9","3,736.6","3,400.0","13.64K","6.20%"
"Aug 13, 2017","3,468.9","3,295.0","3,582.9","3,237.0","17.13K","5.28%"
"Aug 12, 2017","3,295.0","3,118.4","3,337.9","3,060.0","10.93K","5.66%"
"Aug 11, 2017","3,118.4","2,916.8","3,153.7","2,908.3","10.63K","6.91%"
"Aug 10, 2017","2,916.8","2,872.7","2,968.1","2,850.9","8.29K","1.54%"
"Aug 09, 2017","2,872.7","2,927.8","2,937.2","2,785.0","9.77K","-1.88%"
"Aug 08, 2017","2,927.8","2,876.3","2,966.9","2,857.0","12.24K","1.79%"
"Aug 07, 2017","2,876.3","2,741.1","2,889.7","2,717.0","11.00K","4.93%"
"Aug 06, 2017","2,741.1","2,762.4","2,786.9","2,672.0","7.74K","-0.77%"
"Aug 05, 2017","2,762.4","2,428.3","2,794.6","2,424.9","17.35K","13.76%"
"Aug 04, 2017","2,428.3","2,376.0","2,442.5","2,351.2","8.81K","2.20%"
"Aug 03, 2017","2,376.0","2,277.7","2,384.6","2,277.7","8.71K","4.31%"
"Aug 02, 2017","2,277.7","2,328.8","2,336.0","2,248.8","10.17K","-2.19%"
"Aug 01, 2017","2,328.8","2,469.8","2,500.0","2,221.6","21.12K","-5.71%"
"Jul 31, 2017","2,469.8","2,380.0","2,487.0","2,350.0","12.37K","3.77%"
"Jul 30, 2017","2,380.0","2,332.3","2,382.3","2,305.0","7.36K","2.05%"
"Jul 29, 2017","2,332.3","2,383.4","2,391.8","2,300.6","8.40K","-2.14%"
"Jul 28, 2017","2,383.4","2,296.0","2,413.7","2,289.1","13.88K","3.81%"
"Jul 27, 2017","2,296.0","2,185.0","2,315.0","2,167.0","9.95K","5.08%"
"Jul 26, 2017","2,185.0","2,216.0","2,243.9","2,116.0","11.17K","-1.40%"
"Jul 25, 2017","2,216.0","2,387.5","2,394.0","2,126.1","17.38K","-7.18%"
"Jul 24, 2017","2,387.5","2,365.7","2,410.0","2,326.0","7.17K","0.92%"
"Jul 23, 2017","2,365.7","2,426.0","2,439.0","2,300.6","12.30K","-2.49%"
"Jul 22, 2017","2,426.0","2,296.8","2,467.0","2,279.1","11.52K","5.63%"
"Jul 21, 2017","2,296.8","2,435.0","2,442.5","2,251.3","19.41K","-5.68%"
"Jul 20, 2017","2,435.0","1,964.0","2,490.0","1,963.4","23.64K","23.98%"
"Jul 19, 2017","1,964.0","2,011.0","2,089.9","1,932.1","15.41K","-2.34%"
"Jul 18, 2017","2,011.0","1,932.1","2,092.6","1,875.1","21.24K","4.08%"
"Jul 17, 2017","1,932.1","1,670.7","1,937.9","1,669.3","22.15K","15.65%"
"Jul 16, 2017","1,670.7","1,722.7","1,781.0","1,610.0","23.51K","-3.02%"
"Jul 15, 2017","1,722.7","1,938.3","1,941.1","1,720.0","21.04K","-11.13%"
"Jul 14, 2017","1,938.3","2,051.0","2,061.5","1,875.1","15.91K","-5.49%"
"Jul 13, 2017","2,051.0","2,087.7","2,113.5","2,030.9","9.58K","-1.76%"
"Jul 12, 2017","2,087.7","2,019.2","2,117.0","1,971.0","14.19K","3.39%"
"Jul 11, 2017","2,019.2","2,048.3","2,105.9","1,973.8","17.28K","-1.42%"
"Jul 10, 2017","2,048.3","2,201.3","2,211.1","2,001.0","16.30K","-6.95%"
"Jul 09, 2017","2,201.3","2,242.0","2,250.0","2,201.3","4.37K","-1.82%"
"Jul 08, 2017","2,242.0","2,200.3","2,246.8","2,176.0","6.30K","1.90%"
"Jul 07, 2017","2,200.3","2,284.7","2,288.3","2,177.1","8.64K","-3.69%"
"Jul 06, 2017","2,284.7","2,294.4","2,301.3","2,267.7","5.74K","-0.42%"
"Jul 05, 2017","2,294.4","2,291.0","2,309.0","2,226.2","9.25K","0.15%"
"Jul 04, 2017","2,291.0","2,250.0","2,323.6","2,245.2","10.51K","1.82%"
"Jul 03, 2017","2,250.0","2,198.8","2,277.7","2,167.4","11.23K","2.33%"
"Jul 02, 2017","2,198.8","2,103.0","2,218.9","2,070.0","9.72K","4.56%"
"Jul 01, 2017","2,103.0","2,142.9","2,180.0","2,075.0","8.94K","-1.86%"
"Jun 30, 2017","2,142.9","2,213.2","2,238.0","2,125.0","8.69K","-3.18%"
"Jun 29, 2017","2,213.2","2,244.5","2,265.0","2,187.1","8.33K","-1.39%"
"Jun 28, 2017","2,244.5","2,220.0","2,277.0","2,146.2","13.89K","1.10%"
"Jun 27, 2017","2,220.0","2,135.2","2,220.0","2,000.7","23.77K","3.97%"
"Jun 26, 2017","2,135.2","2,216.7","2,258.9","1,970.0","27.00K","-3.68%"
"Jun 25, 2017","2,216.7","2,282.4","2,339.0","2,145.4","12.80K","-2.88%"
"Jun 24, 2017","2,282.4","2,397.8","2,425.6","2,233.0","10.34K","-4.81%"
"Jun 23, 2017","2,397.8","2,392.9","2,438.0","2,382.3","6.88K","0.20%"
"Jun 22, 2017","2,392.9","2,361.0","2,430.3","2,323.6","11.28K","1.35%"
"Jun 21, 2017","2,361.0","2,438.6","2,479.0","2,327.0","15.34K","-3.18%"
"Jun 20, 2017","2,438.6","2,285.8","2,485.0","2,285.8","19.76K","6.68%"
"Jun 19, 2017","2,285.8","2,226.0","2,305.5","2,202.0","13.37K","2.69%"
"Jun 18, 2017","2,226.0","2,351.1","2,369.3","2,188.6","12.57K","-5.32%"
"Jun 17, 2017","2,351.1","2,213.9","2,381.4","2,156.1","12.45K","6.20%"
"Jun 16, 2017","2,213.9","2,165.0","2,535.1","2,082.4","17.36K","2.26%"
"Jun 15, 2017","2,165.0","2,206.8","2,245.0","1,925.7","38.85K","-1.90%"
"Jun 14, 2017","2,206.8","2,399.3","2,475.1","2,111.1","23.69K","-8.02%"
"Jun 13, 2017","2,399.3","2,324.6","2,466.3","2,307.6","18.05K","3.22%"
"Jun 12, 2017","2,324.6","2,596.8","2,618.0","2,212.2","27.99K","-10.48%"
"Jun 11, 2017","2,596.8","2,508.0","2,617.0","2,500.6","12.25K","3.54%"
"Jun 10, 2017","2,508.0","2,531.9","2,617.2","2,490.0","14.65K","-0.94%"
"Jun 09, 2017","2,531.9","2,506.7","2,564.3","2,500.1","9.35K","1.00%"
"Jun 08, 2017","2,506.7","2,411.0","2,510.0","2,358.7","13.37K","3.97%"
"Jun 07, 2017","2,411.0","2,549.6","2,564.0","2,370.5","18.36K","-5.44%"
"Jun 06, 2017","2,549.6","2,389.1","2,602.9","2,382.3","31.87K","6.71%"
"Jun 05, 2017","2,389.1","2,245.0","2,389.1","2,245.0","11.53K","6.42%"
"Jun 04, 2017","2,245.0","2,266.4","2,285.0","2,217.0","9.86K","-0.94%"
"Jun 03, 2017","2,266.4","2,217.4","2,300.0","2,177.8","11.45K","2.21%"
"Jun 02, 2017","2,217.4","2,123.7","2,221.6","2,095.2","12.66K","4.41%"
"Jun 01, 2017","2,123.7","2,048.0","2,179.1","2,048.0","20.21K","3.70%"
"May 31, 2017","2,048.0","1,912.9","2,080.0","1,893.9","21.21K","7.06%"
"May 30, 2017","1,912.9","2,041.0","2,082.2","1,893.9","25.15K","-6.28%"
"May 29, 2017","2,041.0","1,892.0","2,095.0","1,856.5","23.11K","7.88%"
"May 28, 2017","1,892.0","1,793.8","2,038.5","1,787.2","22.64K","5.47%"
"May 27, 2017","1,793.8","1,978.9","2,041.0","1,652.7","37.23K","-9.35%"
"May 26, 2017","1,978.9","1,984.6","2,277.7","1,834.3","38.30K","-0.29%"
"May 25, 2017","1,984.6","2,118.0","2,406.2","1,932.1","39.71K","-6.30%"
"May 24, 2017","2,118.0","1,992.0","2,228.3","1,981.8","28.99K","6.32%"
"May 23, 2017","1,992.0","1,852.8","2,110.7","1,817.7","19.85K","7.51%"
"May 22, 2017","1,852.8","1,801.7","1,941.7","1,757.4","28.67K","2.83%"
"May 21, 2017","1,801.7","1,805.0","1,850.0","1,780.3","12.35K","-0.18%"
"May 20, 2017","1,805.0","1,750.1","1,810.0","1,741.3","10.59K","3.14%"
"May 19, 2017","1,750.1","1,703.0","1,754.9","1,681.0","16.09K","2.77%"
"May 18, 2017","1,703.0","1,650.0","1,705.0","1,638.9","13.96K","3.21%"
"May 17, 2017","1,650.0","1,609.0","1,685.0","1,598.5","16.02K","2.55%"
"May 16, 2017","1,609.0","1,600.9","1,622.0","1,563.6","12.47K","0.50%"
"May 15, 2017","1,600.9","1,641.3","1,647.3","1,551.4","16.11K","-2.46%"
"May 14, 2017","1,641.3","1,638.2","1,668.0","1,608.5","10.39K","0.19%"
"May 13, 2017","1,638.2","1,558.2","1,642.8","1,480.4","16.77K","5.14%"
"May 12, 2017","1,558.2","1,690.1","1,695.9","1,505.6","25.49K","-7.81%"
"May 11, 2017","1,690.1","1,636.4","1,731.3","1,610.3","19.75K","3.28%"
"May 10, 2017","1,636.4","1,571.3","1,647.2","1,543.7","16.61K","4.14%"
"May 09, 2017","1,571.3","1,510.0","1,615.0","1,494.0","23.91K","4.06%"
"May 08, 2017","1,510.0","1,415.2","1,510.0","1,413.4","18.98K","6.70%"
"May 07, 2017","1,415.2","1,403.8","1,419.8","1,385.0","9.61K","0.81%"
"May 06, 2017","1,403.8","1,374.3","1,411.1","1,370.8","7.65K","2.15%"
"May 05, 2017","1,374.3","1,383.2","1,446.8","1,354.0","21.32K","-0.65%"
"May 04, 2017","1,383.2","1,377.4","1,475.0","1,296.4","27.76K","0.42%"
"May 03, 2017","1,377.4","1,318.0","1,386.0","1,221.9","13.17K","4.51%"
"May 02, 2017","1,318.0","1,252.5","1,339.0","1,248.7","15.55K","5.23%"
"May 01, 2017","1,252.5","1,224.0","1,290.0","1,215.0","14.88K","2.33%"
"Apr 30, 2017","1,224.0","1,210.6","1,224.5","1,194.8","7.31K","1.10%"
"Apr 29, 2017","1,210.6","1,210.0","1,219.2","1,200.8","6.06K","0.05%"
"Apr 28, 2017","1,210.0","1,213.0","1,224.0","1,179.9","11.83K","-0.25%"
"Apr 27, 2017","1,213.0","1,181.9","1,224.6","1,175.5","10.76K","2.63%"
"Apr 26, 2017","1,181.9","1,168.9","1,199.8","1,161.1","8.92K","1.11%"
"Apr 25, 2017","1,168.9","1,155.1","1,174.0","1,152.8","6.40K","1.20%"
"Apr 24, 2017","1,155.1","1,143.4","1,159.0","1,141.2","5.28K","1.02%"
"Apr 23, 2017","1,143.4","1,150.0","1,158.0","1,139.4","4.94K","-0.57%"
"Apr 22, 2017","1,150.0","1,158.4","1,159.0","1,122.5","5.74K","-0.72%"
"Apr 21, 2017","1,158.4","1,153.0","1,166.0","1,148.6","6.52K","0.47%"
"Apr 20, 2017","1,153.0","1,127.9","1,158.0","1,119.6","9.44K","2.23%"
"Apr 19, 2017","1,127.9","1,121.0","1,130.5","1,115.2","6.02K","0.61%"
"Apr 18, 2017","1,121.0","1,115.6","1,133.7","1,111.3","5.51K","0.48%"
"Apr 17, 2017","1,115.6","1,109.2","1,130.1","1,104.8","5.18K","0.58%"
"Apr 16, 2017","1,109.2","1,097.0","1,114.1","1,095.0","2.53K","1.11%"
"Apr 15, 2017","1,097.0","1,111.5","1,120.0","1,092.1","4.66K","-1.30%"
"Apr 14, 2017","1,111.5","1,103.0","1,121.0","1,093.0","6.60K","0.77%"
"Apr 13, 2017","1,103.0","1,137.6","1,142.0","1,080.2","12.83K","-3.04%"
"Apr 12, 2017","1,137.6","1,149.4","1,155.0","1,133.7","6.08K","-1.03%"
"Apr 11, 2017","1,149.4","1,133.0","1,159.5","1,126.5","6.25K","1.45%"
"Apr 10, 2017","1,133.0","1,131.1","1,145.0","1,128.1","5.53K","0.17%"
"Apr 09, 2017","1,131.1","1,113.8","1,142.5","1,105.8","6.37K","1.55%"
"Apr 08, 2017","1,113.8","1,124.0","1,130.0","1,097.0","4.91K","-0.91%"
"Apr 07, 2017","1,124.0","1,128.5","1,140.0","1,106.6","9.73K","-0.40%"
"Apr 06, 2017","1,128.5","1,060.0","1,141.7","1,060.0","15.24K","6.47%"
"Apr 05, 2017","1,060.0","1,064.7","1,070.0","1,041.0","8.95K","-0.44%"
"Apr 04, 2017","1,064.7","1,074.0","1,089.3","1,050.0","10.56K","-0.86%"
"Apr 03, 2017","1,074.0","1,030.6","1,084.3","1,027.7","12.45K","4.21%"
"Apr 02, 2017","1,030.6","1,019.5","1,040.0","1,007.1","7.98K","1.09%"
"Apr 01, 2017","1,019.5","1,007.0","1,033.5","995.3","8.22K","1.24%"
"Mar 31, 2017","1,007.0","965.5","1,013.3","965.3","14.22K","4.30%"
"Mar 30, 2017","965.5","962.0","970.8","950.0","8.95K","0.36%"
"Mar 29, 2017","962.0","958.0","975.6","918.9","11.55K","0.42%"
"Mar 28, 2017","958.0","953.0","975.0","932.8","14.45K","0.53%"
"Mar 27, 2017","953.0","882.9","957.7","874.2","14.48K","7.94%"
"Mar 26, 2017","882.9","876.2","922.0","861.2","13.29K","0.77%"
"Mar 25, 2017","876.2","857.0","886.3","815.8","22.04K","2.24%"
"Mar 24, 2017","857.0","951.5","954.4","845.0","22.54K","-9.94%"
"Mar 23, 2017","951.5","956.2","976.1","935.7","9.48K","-0.49%"
"Mar 22, 2017","956.2","1,023.0","1,027.0","911.0","21.03K","-6.53%"
"Mar 21, 2017","1,023.0","954.8","1,030.0","951.5","15.45K","7.14%"
"Mar 20, 2017","954.8","942.7","977.0","925.7","14.12K","1.29%"
"Mar 19, 2017","942.7","879.1","984.4","876.8","18.77K","7.23%"
"Mar 18, 2017","879.1","991.3","1,017.7","850.0","35.00K","-11.31%"
"Mar 17, 2017","991.3","1,074.2","1,075.0","975.0","27.09K","-7.72%"
"Mar 16, 2017","1,074.2","1,170.0","1,170.0","1,010.0","23.89K","-8.19%"
"Mar 15, 2017","1,170.0","1,164.3","1,179.5","1,160.0","6.98K","0.49%"
"Mar 14, 2017","1,164.3","1,153.6","1,178.0","1,140.5","7.32K","0.93%"
"Mar 13, 2017","1,153.6","1,146.4","1,162.4","1,126.1","11.85K","0.63%"
"Mar 12, 2017","1,146.4","1,104.4","1,159.5","1,100.9","7.89K","3.81%"
"Mar 11, 2017","1,104.4","1,044.1","1,129.0","1,032.4","12.30K","5.77%"
"Mar 10, 2017","1,044.1","1,126.3","1,227.4","952.9","31.26K","-7.30%"
"Mar 09, 2017","1,126.3","1,066.2","1,137.7","1,059.8","11.81K","5.64%"
"Mar 08, 2017","1,066.2","1,164.4","1,173.3","1,063.0","18.47K","-8.43%"
"Mar 07, 2017","1,164.4","1,208.3","1,208.9","1,128.0","14.33K","-3.63%"
"Mar 06, 2017","1,208.3","1,191.7","1,213.0","1,184.7","4.79K","1.39%"
"Mar 05, 2017","1,191.7","1,188.0","1,197.1","1,167.5","3.74K","0.31%"
"Mar 04, 2017","1,188.0","1,209.7","1,210.0","1,157.8","7.19K","-1.80%"
"Mar 03, 2017","1,209.7","1,192.5","1,225.0","1,180.6","11.01K","1.44%"
"Mar 02, 2017","1,192.5","1,154.3","1,200.1","1,140.6","10.63K","3.31%"
"Mar 01, 2017","1,154.3","1,117.9","1,164.0","1,114.1","8.14K","3.26%"
"Feb 28, 2017","1,117.9","1,123.4","1,134.2","1,109.5","7.33K","-0.49%"
"Feb 27, 2017","1,123.4","1,108.0","1,125.0","1,104.4","5.67K","1.39%"
"Feb 26, 2017","1,108.0","1,089.3","1,118.3","1,073.1","5.82K","1.71%"
"Feb 25, 2017","1,089.3","1,120.0","1,122.1","1,072.4","7.93K","-2.74%"
"Feb 24, 2017","1,120.0","1,114.1","1,147.2","1,071.1","17.20K","0.53%"
"Feb 23, 2017","1,114.1","1,065.0","1,124.5","1,062.5","10.95K","4.61%"
"Feb 22, 2017","1,065.0","1,063.0","1,074.2","1,046.7","8.11K","0.19%"
"Feb 21, 2017","1,063.0","1,019.0","1,063.9","1,015.8","11.66K","4.32%"
"Feb 20, 2017","1,019.0","991.0","1,025.0","985.2","6.37K","2.83%"
"Feb 19, 2017","991.0","997.8","999.8","977.0","3.32K","-0.68%"
"Feb 18, 2017","997.8","991.9","1,005.4","989.8","5.37K","0.59%"
"Feb 17, 2017","991.9","980.0","999.8","975.0","6.52K","1.22%"
"Feb 16, 2017","980.0","958.3","988.9","958.1","6.21K","2.26%"
"Feb 15, 2017","958.3","957.0","965.0","952.0","3.88K","0.14%"
"Feb 14, 2017","957.0","944.4","964.2","935.4","7.11K","1.33%"
"Feb 13, 2017","944.4","946.0","949.0","916.9","5.00K","-0.17%"
"Feb 12, 2017","946.0","949.9","953.0","940.3","2.46K","-0.41%"
"Feb 11, 2017","949.9","940.6","956.7","935.0","3.73K","0.99%"
"Feb 10, 2017","940.6","921.5","949.0","886.0","11.35K","2.07%"
"Feb 09, 2017","921.5","990.9","1,007.5","848.0","23.86K","-7.01%"
"Feb 08, 2017","990.9","988.3","1,000.1","963.3","10.92K","0.27%"
"Feb 07, 2017","988.3","953.0","990.0","952.7","8.41K","3.70%"
"Feb 06, 2017","953.0","943.9","959.7","940.0","4.50K","0.96%"
"Feb 05, 2017","943.9","960.0","961.1","935.0","4.84K","-1.68%"
"Feb 04, 2017","960.0","941.9","967.4","933.0","6.47K","1.92%"
"Feb 03, 2017","941.9","938.0","957.3","923.8","10.11K","0.42%"
"Feb 02, 2017","938.0","919.2","942.5","908.1","7.19K","2.04%"
"Feb 01, 2017","919.2","900.6","919.2","896.6","7.24K","2.07%"
"Jan 31, 2017","900.6","861.0","901.0","859.2","8.37K","4.60%"
"Jan 30, 2017","861.0","855.5","866.3","848.2","4.41K","0.64%"
"Jan 29, 2017","855.5","861.1","863.0","853.3","1.95K","-0.65%"
"Jan 28, 2017","861.1","860.5","865.8","860.0","1.57K","0.07%"
"Jan 27, 2017","860.5","860.0","870.3","852.9","4.08K","0.06%"
"Jan 26, 2017","860.0","836.0","863.9","834.0","4.95K","2.87%"
"Jan 25, 2017","836.0","837.0","844.0","830.1","4.56K","-0.12%"
"Jan 24, 2017","837.0","862.0","865.8","830.1","10.20K","-2.90%"
"Jan 23, 2017","862.0","861.8","873.7","852.7","4.40K","0.02%"
"Jan 22, 2017","861.8","865.0","880.0","837.1","8.80K","-0.37%"
"Jan 21, 2017","865.0","841.0","870.9","839.4","5.20K","2.86%"
"Jan 20, 2017","841.0","843.3","850.0","830.0","4.62K","-0.28%"
"Jan 19, 2017","843.3","828.5","855.0","827.5","7.65K","1.78%"
"Jan 18, 2017","828.5","855.0","860.0","803.3","11.53K","-3.09%"
"Jan 17, 2017","855.0","789.5","859.0","789.5","12.46K","8.29%"
"Jan 16, 2017","789.5","777.5","799.0","770.1","6.55K","1.55%"
"Jan 15, 2017","777.5","769.8","783.4","765.0","3.26K","1.00%"
"Jan 14, 2017","769.8","782.4","797.3","763.1","5.57K","-1.61%"
"Jan 13, 2017","782.4","773.0","791.2","737.8","11.55K","1.22%"
"Jan 12, 2017","773.0","755.1","791.2","716.3","18.12K","2.37%"
"Jan 11, 2017","755.1","867.8","876.0","741.0","24.78K","-12.99%"
"Jan 10, 2017","867.8","862.0","874.0","854.4","5.27K","0.68%"
"Jan 09, 2017","862.0","865.7","869.0","831.7","7.46K","-0.43%"
"Jan 08, 2017","865.7","854.6","891.8","844.2","8.34K","1.29%"
"Jan 07, 2017","854.6","847.2","860.6","771.0","18.86K","0.87%"
"Jan 06, 2017","847.2","940.1","979.0","827.7","24.29K","-9.88%"
"Jan 05, 2017","940.1","1,074.0","1,087.4","895.2","33.05K","-12.47%"
"Jan 04, 2017","1,074.0","993.0","1,089.0","989.8","21.49K","8.16%"
"Jan 03, 2017","993.0","973.8","994.0","960.2","7.38K","1.98%"
"Jan 02, 2017","973.8","946.3","984.0","943.0","10.37K","2.90%"
"Jan 01, 2017","946.3","913.5","953.9","907.8","6.48K","3.59%"